语料检索_语料库在线(www.cncorpus.org)
类型：古代汉语语料库
检索条件：泪
2022/5/26 20:09:03

序号	语句	书名	朝代
4653	张姑娘听了，感极而泣，不觉掉下 [泪] 来。		《儿女英雄》__清
4654	当下爷儿娘儿们依依不舍，公子只是垂 [泪] ，太太也是千叮万嘱沾眼抹 [泪] 的说个不了。		《儿女英雄》__清
4655	老爷便忍着 [泪] 说道∶“几天的离别，转眼便得聚会，何必如此！”		《儿女英雄》__清
4656	说着，便急得 [泪] 流不止。		《儿女英雄》__清
4657	只是安太太那里经过这些事情，只吓得他体似筛糠， [泪] 流满面。		《儿女英雄》__清
4658	说罢，不觉扑簌簌掉下 [泪] 来。		《风流悟》__清
4659	那老头子天天从山里回来，不是垂涕抹 [泪] ，便是短叹长吁，一应人来客往他都不见，并且吩咐他家等闲的人不许让进门来。		《儿女英雄》__清
4660	一时想起来，自己半生辛苦，黄卷青灯，直到须发苍然，才了得这桩心愿，不觉喜析生悲，倒落了几点 [泪] 。		《儿女英雄》__清
4661	太太也觉心中颇有所感，忍 [泪] 含笑劝解说∶“老爷，这正该喜欢，怎么倒伤起心来呢？”		《儿女英雄》__清
4662	第九十八回 苦绛珠魂归离恨天 病神瑛 [泪] 洒相思地		《红楼梦(上)》__清
4663	这话听书的列公再没有听不出来的，只怕有等不管书里节目妄替古人担忧的，听到这里，先哭眼抹 [泪] 起来。		《儿女英雄》__清
4664	诗云：满纸荒唐言，一把辛酸 [泪] 。		《红楼梦(上)》__清
4665	安公子望着他， [泪] 流满面的道∶“我是一步也走不动了！”		《儿女英雄》__清
4666	那道人道：“果是好笑，从来不闻有‘还 [泪] ’之说。		《红楼梦(上)》__清
4667	公子吓得浑身乱抖，两 [泪] 直流，搓着手，只叫∶“这可怎么好！		《儿女英雄》__清
4668	当下侍立之人无不下 [泪] ，黛玉也哭个不休。		《红楼梦(上)》__清
4669	说着便用帕拭 [泪] 。		《红楼梦(上)》__清
4670	然有才有色的男女，彼此思而不得，且思而终不得，则相处大是苦事，此亦出于万不得已，而滴 [泪] 成血，郁情成病，原非古今佳人才子所乐从，亦非世间佳人才子所乐闻。		《风流悟》__清
4671	孤舟五更家万里，是离人几行情 [泪] 。		《元散曲》__元明
4672	山雨兴亡 [泪] ，沙鸥笑人闲未得。		《元散曲》__元明
4673	 [泪] 光点点，娇喘微微。		《红楼梦(上)》__清
4674	蛾眉能自惜，别离 [泪] 似倾，休唱阳关第四声。		《元散曲》__元明
4675	鹦哥笑道：“林姑娘在这里伤心，自己淌眼抹 [泪] 的，说：‘今儿才来了，就惹出你们哥儿的病来。		《红楼梦(上)》__清
4676	静芳得畹香许了这句，方才收 [泪] 欢喜。		《风流悟》__清
4677	窗外雨声声不住，枕边 [泪] 点点长吁，雨声 [泪] 点急相逐。		《元散曲》__元明
4678	雨声儿添凄惨， [泪] 点儿助长吁。		《元散曲》__元明
4679	枕边 [泪] 倒多如窗外雨。		《元散曲》__元明
4680	你云中声嘹亮，我枕上 [泪] 双垂，雁儿我争你个甚的。		《元散曲》__元明
4681	欠命的命已还，欠 [泪] 的 [泪] 已尽：冤冤相报自非轻，分离聚合皆前定。		《红楼梦(上)》__清
4682	每以时事为忧，或郁而弗伸，则戚形于色，中夜叹息，至 [泪] 湿枕席。		《元史》__元明
4683	甄阁学一时手足情切，止不住淌下 [泪] 来。		《官场现形》__清
4684	太太当时不好说别的，要老爷不死，除非把女儿送给人家做小，心上实在舍不得，因此禁不住扑簌簌掉下 [泪] 来。		《官场现形》__清
4685	第一句公子就不好登答，只得敛神拭 [泪] 答道∶“正在场前，听见父亲这个信息，方寸已乱，自问下场也作不出好文章来；便侥幸中了，父亲现在这个地方，儿子还何心顾及功名末节？		《儿女英雄》__清
4686	平儿听了，越发掉下 [泪] 来。		《红楼梦(下)》__清
4687	漫英雄 [泪] ，相离处士家。		《红楼梦(上)》__清
4688	说到这句，不觉 [泪] 下。		《红楼梦(上)》__清
4689	凤姐听了这些话，才把 [泪] 止住了，说道：“天也不早了，我也该起来了。		《红楼梦(下)》__清
4690	叹了一回气，吊了几点 [泪] ，无情无绪，和衣倒下。		《红楼梦(下)》__清
4691	黛玉含着 [泪] 道：“二位舅母坐坐去。”		《红楼梦(下)》__清
4692	青山数行 [泪] ，白首一穷鳞’、‘身多疾病思田里，邑有流亡愧俸钱’，盛唐人《早朝》诸篇，不可谓非《二雅》之遣音也。		《答万季埜诗问》__清
4693	在今卑之无甚高论，但能融景入情，如少陵之‘近 [泪] 无干土，低空有断云’；寄情于景，如严维之‘柳塘春水漫，花坞夕阳迟’，哀乐之意宛然，斯尽善矣。		《答万季埜诗问》__清
4694	阴氏听了，不觉两 [泪] 扑簌簌流下来。		《风流悟》__清
4695	那元妃看了职名，心里一酸，止不住早流下 [泪] 来。		《红楼梦(下)》__清
4696	宫女儿递过绢子，元妃一面拭 [泪] ，一面传谕道：“今日稍安，令他们外面暂歇。”		《红楼梦(下)》__清
4697	贾母等都忍着 [泪] 道：“娘娘不用悲伤，家中已托着娘娘的福多了。”		《红楼梦(下)》__清
4698	说着掉下 [泪] 来。		《红楼梦(下)》__清
4699	陶氏听见，垂下 [泪] 来道：“我如今没了你的爷，我吃素修行了。		《风流悟》__清
4700	宝玉拭 [泪] 道：“还叫谁？”		《红楼梦(中)》__清
4701	贾政反吓了一惊，不觉掉下 [泪] 来，连声叹息。		《红楼梦(下)》__清
4702	气的彩云哭了个 [泪] 干肠断。		《红楼梦(中)》__清
4703	绣鞍有 [泪] 春愁重，铁甲无声夜气凉。		《红楼梦(中)》__清
4704	鼎炉之剩药犹存，襟 [泪] 之馀痕尚渍。		《红楼梦(中)》__清
4705	此时急的两眼直竖，淌 [泪] 发呆。		《红楼梦(下)》__清
4706	汝南斑斑 [泪] 血，洒向西风；梓泽默默馀衷，诉凭冷月。		《红楼梦(中)》__清
4707	贾政恐哭坏老母，即收 [泪] 说：“老太太放心罢。		《红楼梦(下)》__清
4708	宝玉不觉滴下 [泪] 来。		《红楼梦(中)》__清
4709	待要上去问着宝玉，又恐当着众人问羞了宝玉不便，因而闪过一旁，让宝钗去了，宝玉等进去关了门，方转过来，尚望着门洒了几点 [泪] 。		《红楼梦(上)》__清
4710	紫鹃雪雁素日知道黛玉的情性：无事闷坐，不是愁眉，便是长叹，且好端端的不知为着什么，常常的便自 [泪] 不干的。		《红楼梦(上)》__清
4711	那黛玉倚着床栏杆，两手抱着膝，眼睛含着 [泪] ，好似木雕泥塑的一般，直坐到二更多天方才睡了。		《红楼梦(上)》__清
4712	叹了一口气，扑簌簌的掉下 [泪] 来。		《红楼梦(下)》__清
4713	一时间忽然掉下 [泪] 来。		《红楼梦(下)》__清
4714	玉钏儿把身一扭，也不理他，只管拭 [泪] ，宝玉只得怏怏的进去了。		《红楼梦(中)》__清
4715	想到那里，不觉 [泪] 满衣襟。		《红楼梦(下)》__清
4716	说着，不觉掉下 [泪] 来。		《红楼梦(下)》__清
4717	说着，便又委屈，禁不住 [泪] 流下来。		《红楼梦(中)》__清
4718	那时黛玉耳内听了这话，眼内见了这光景，心内不觉灰了大半，也不觉滴下 [泪] 来，低头不语。		《红楼梦(上)》__清
4719	凤姐儿正自愧悔昨日酒吃多了，不念素日之情，浮躁起来，听了旁人的话，无故给平儿没脸；今见他如此，又是惭愧又心酸，忙一把拉起来，落下 [泪] 来。		《红楼梦(中)》__清
4720	说着也滴下 [泪] 来了。		《红楼梦(中)》__清
4721	说着，也 [泪] 流满面，“想起亲戚来，用过我们的，如今都穷了；没有用过我们的，又不肯照应。		《红楼梦(下)》__清
4722	老太太含悲忍 [泪] 的说道：“你两个且各自同你们媳妇们说说话儿去罢。”		《红楼梦(下)》__清
4723	贾母听他说的伤心，不免掉下 [泪] 来。		《红楼梦(下)》__清
4724	自己躺在榻上下 [泪] 。		《红楼梦(下)》__清
4725	想到那里，不禁又滴下 [泪] 来。		《红楼梦(下)》__清
4726	今听吕祖催着玉面狐速去，也只得眼含两 [泪] ，暗暗的看玉面狐重复拜辞了纯阳老祖，又对着他用秋波转了两转，含情蹙眉而去。		《狐狸缘全传》__清
4727	抱得秋情不忍眠，自向秋屏挑 [泪] 烛。		《红楼梦(中)》__清
4728	 [泪] 烛摇摇短檠，牵愁照恨动离情。		《红楼梦(中)》__清
4729	看了一回，不觉得簌簌 [泪] 下。		《红楼梦(下)》__清
4730	黛玉手中却拿着两方旧帕子，上边写着字迹，在那里对着滴 [泪] 呢。		《红楼梦(下)》__清
4731	不知风雨几时休，已教 [泪] 洒窗纱湿。		《红楼梦(中)》__清
4732	紫鹃这话原给黛玉开心，不料这几句话更提起黛玉初来时和宝玉的旧事来，一发珠 [泪] 连绵起来。		《红楼梦(下)》__清
4733	又听见窗外竹梢蕉叶之上，雨声淅沥，清寒透幕，不觉又滴下 [泪] 来。		《红楼梦(中)》__清
4734	心中一急，又怕黛玉恼他，又想一想自己的心，实在的是为好，因而转念为悲，反倒掉下 [泪] 来。		《红楼梦(中)》__清
4735	宝玉一面拭 [泪] ，笑道：“谁敢怄妹妹了？”		《红楼梦(中)》__清
4736	说着，便滴下 [泪] 来，说：“林妹妹，林妹妹！		《红楼梦(下)》__清
4737	说到这里，不禁 [泪] 下。		《红楼梦(下)》__清
4738	李纨听了这话，却也动心，只是贾母已经伤心，自己连忙忍住 [泪] ，笑劝道：“这是老祖宗的馀德，我们托着老祖宗的福罢咧。		《红楼梦(下)》__清
4739	贾母说到这里，李纨却忍不住扑簌簌掉下 [泪] 来，连忙擦了。		《红楼梦(下)》__清
4740	因是宝钗的好日子，只得含着 [泪] ，辞了众人要回去。		《红楼梦(下)》__清
4741	又见黛玉脸红头胀，一行啼哭，一行气凑，一行是 [泪] ，一行是汗，不胜怯弱。		《红楼梦(上)》__清
4742	心里想着，也由不得滴下 [泪] 来了。		《红楼梦(上)》__清
4743	正是女儿家的心性，不觉也流下 [泪] 来。		《红楼梦(上)》__清
4744	紫鹃一面收拾了吐的药，一面拿扇子替黛玉轻轻的扇着，见三个人都鸦雀无声，各自哭各自的，索性也伤起心来，也拿着绢子拭 [泪] 。		《红楼梦(上)》__清
4745	公子跪倒拜墓，用火将纸焚化，不禁两 [泪] 交流。		《狐狸缘全传》__清
4746	那黛玉本不曾哭，听见宝玉来，由不得伤心，止不住滚下 [泪] 来。		《红楼梦(上)》__清
4747	黛玉只顾拭 [泪] ，并不答应。		《红楼梦(上)》__清
4748	宝玉心里原有无限的心事，又兼说错了话，正自后悔；又见黛玉戳他一下子，要说也说不出来，自叹自泣：因此自己也有所感，不觉掉下 [泪] 来。		《红楼梦(上)》__清
4749	黛玉虽然哭着，却一眼看见他穿着簇新藕合纱衫，竟去拭 [泪] ，便一面自己拭 [泪] ，一面回身将枕上搭的一方绡帕拿起来向宝玉怀里一摔，一语不发，仍掩面而泣。		《红楼梦(上)》__清
4750	宝玉见他摔了帕子来，忙接住拭了 [泪] ，又挨近前些，伸手拉了他一只手，笑道：“我的五脏都揉碎了，你还只是哭。		《红楼梦(上)》__清
4751	二姐滴 [泪] 说道：“你们拿我作糊涂人待，什么事我不知道？		《红楼梦(中)》__清
4752	二姐一面拭 [泪] ，一面说道：“虽然你有这个好意，头一件，三妹妹脾气不好；第二件，也怕大爷脸上下不来。”		《红楼梦(中)》__清
4753	三姐儿便知其意，刚斟上酒，也不用他姐姐开口，便先滴 [泪] 说道：“姐姐今儿请我，自然有一番大道理要说。		《红楼梦(中)》__清
4754	想起此言，不觉将素日想着后来争荣夸耀之心尽皆灰了，眼中不觉的滴下 [泪] 来。		《红楼梦(上)》__清
4755	说着，便滴下 [泪] 来。		《红楼梦(中)》__清
4756	说着，不觉滴下 [泪] 来。		《红楼梦(上)》__清
4757	袭人见宝玉流下 [泪] 来，自己也就哭了。		《红楼梦(上)》__清
4758	看了一回，那珠 [泪] 儿断断连连，早已湿透了罗帕。		《红楼梦(下)》__清
4759	迟了好一会，黛玉才随便梳洗了，那眼中 [泪] 渍，终是不干。		《红楼梦(下)》__清
4760	说着，那 [泪] 直流下来。		《红楼梦(下)》__清
4761	紫鹃听了这话，不但不能再劝，连自己也掌不住滴下 [泪] 来。		《红楼梦(下)》__清
4762	想到这里，不觉落下 [泪] 来。		《老残游记》__清
4763	听到“或者说话说的不得法”这两句的时侯，那人眼里已经阁了许多 [泪] ，未曾坠下。		《老残游记》__清
4764	二姐儿忙止 [泪] ，反劝贾琏：“人家并没威逼他，是他自寻短见，你便送他到官，又有何益？		《红楼梦(中)》__清
4765	湘莲反不动身，拉下手绢，拭 [泪] 道：“我并不知是这等刚烈人！		《红楼梦(中)》__清
4766	这场大哭，招得满屋的人无不下 [泪] 。		《红楼梦(下)》__清
4767	想到此间，不禁 [泪] 又下来。		《红楼梦(上)》__清
4768	待要进去相见，自觉无味，便一面拭 [泪] ，一面抽身回去了。		《红楼梦(上)》__清
4769	这里宝玉忙忙的穿了衣裳出来，忽见黛玉在前面慢慢的走着，似乎有拭 [泪] 之状，便忙赶着上来笑道：“妹妹往那里去？		《红楼梦(上)》__清
4770	一面说，一面禁不住抬起手来，替他拭 [泪] 。		《红楼梦(上)》__清
4771	妹妹你放心，等我明年叫人往江南去，给你多多的带两船来，省得你淌眼抹 [泪] 的。”		《红楼梦(中)》__清
4772	两个人怔了半天，黛玉只嗐了一声，眼中 [泪] 直流下来，回身便走。		《红楼梦(上)》__清
4773	黛玉一面拭 [泪] ，一面将手推开，说道：“有什么可说的？		《红楼梦(上)》__清
4774	袭人听说，点头赞叹，想素日同气之情，不觉流下 [泪] 来。		《红楼梦(上)》__清
4775	口里说着，不觉流下 [泪] 来。		《红楼梦(上)》__清
4776	黛玉拭 [泪] 道：“近来我只觉心酸，眼 [泪] 却像比旧年少了些的。		《红楼梦(中)》__清
4777	贾政听了，那 [泪] 更似走珠一般滚了下来。		《红楼梦(上)》__清
4778	说着也不觉 [泪] 往下流。		《红楼梦(上)》__清
4779	宝玉听得这话如此亲切，大有深意，忽见他又咽住不往下说，红了脸低下头含着 [泪] 只管弄衣带，那一种软怯娇羞、轻怜痛惜之情，竟难以言语形容，越觉心中感动，将疼痛早已丢在九霄云外去了。		《红楼梦(上)》__清
4780	犹恐是梦，忙又将身子欠起来，向脸上细细一认，只见他两个眼睛肿得桃儿一般，满面 [泪] 光，不是黛玉却是那个？		《红楼梦(上)》__清
4781	二姐见了这般，也不免滴下 [泪] 来。		《红楼梦(中)》__清
4782	说着，由不得又滴下 [泪] 来。		《红楼梦(上)》__清
4783	横担着一口剑号蛾眉，鞘儿窄，藏锋锐，斩妖魔，惊神鬼；在尘凡，还诛尽了丁血斑痕似湘妃 [泪] ，又在那老君炉内还炼过几回。		《狐狸缘全传》__清
4784	由不得馀意缠绵，便命掌灯，也想不起嫌疑避讳等事，研墨蘸笔，便向那两块旧帕上写道：眼空蓄 [泪]  [泪] 空垂，暗洒闲抛更向谁？		《红楼梦(上)》__清
4785	就是哭出两缸 [泪] 来，也医不好棒疮！”		《红楼梦(上)》__清
4786	想到这里，又欲滴下 [泪] 来。		《红楼梦(上)》__清
4787	凤姐儿见了贾蓉这般，心里早软了，只是碍着众人面前，又难改过口来，因叹了一口气，一面拉起来，一面拭 [泪] 向尤氏道：“嫂子也别恼我，我是年轻不知事的人，一听见有人告诉了，把我吓昏了，才这么着急的顾前不顾后了。		《红楼梦(中)》__清
4788	口里说着，眼睛里掌不住掉下 [泪] 来。		《红楼梦(上)》__清
4789	薛蟠听说，忙收 [泪] 笑道：“我何曾招妈妈哭来着？		《红楼梦(上)》__清
4790	说着，就掉下 [泪] 来。		《红楼梦(下)》__清
4791	说着掉下 [泪] 来。		《红楼梦(下)》__清
4792	每常无人处说起话来，二姐便淌眼抹 [泪] ，又不敢抱怨凤姐儿，因无一点坏形。		《红楼梦(中)》__清
4793	胭脂鲜艳何相类，花之颜色人之 [泪] 。		《红楼梦(中)》__清
4794	若将人 [泪] 比桃花， [泪] 自长流花自媚。		《红楼梦(中)》__清
4795	 [泪] 眼观花 [泪] 易干， [泪] 干春尽花憔悴。		《红楼梦(中)》__清
4796	说着流下 [泪] 来。		《红楼梦(上)》__清
4797	宝玉看了，并不称赞，痴痴呆呆，竟要滚下 [泪] 来。		《红楼梦(中)》__清
4798	难道杜工部首首都作‘丛菊两开他日 [泪] ’不成？		《红楼梦(中)》__清
4799	不禁点头暗叹，一阵心酸，早落下 [泪] 来，暗叫：“老天那，老天！		《狐狸缘全传》__清
4800	晓风不散愁千点，宿雨还添 [泪] 一痕。		《红楼梦(上)》__清
4801	玉烛滴干风里 [泪] ，晶帘隔破月中痕。		《红楼梦(上)》__清
4802	凤姐由不得越想越气越愧，不觉的一阵心灰，落下 [泪] 来。		《红楼梦(中)》__清
4803	凤姐听了，忙擦干了 [泪] ，洗面另施了脂粉，方同琥珀过来。		《红楼梦(中)》__清
4804	你看他虽是披毛戴角的畜类，也会伤心滚 [泪] 。		《狐狸缘全传》__清
4805	说罢，俯首在地，两 [泪] 交流。		《狐狸缘全传》__清
4806	唬得九尾狐与周信两 [泪] 交流，一齐叩首。		《狐狸缘全传》__清
4807	病也是这块玉，好也是这块玉，生也是这块玉——”说到这里，忽然住了，不免又流下 [泪] 来。		《红楼梦(下)》__清
4808	忽又想起一床席、一枝花的诗句来，拿眼睛看着袭人，不觉又流下 [泪] 来。		《红楼梦(下)》__清
4809	当时若肯心归正，何至今朝两 [泪] 流。		《狐狸缘全传》__清
4810	却说玉面狐瞻仰天王仪表神威，不觉心中畏惧，战哆嗦的俯伏山坡之下，痛 [泪] 交垂，不敢仰视。		《狐狸缘全传》__清
4811	老苍头一见众道这等形状，不觉眼含痛 [泪] ，忙跪在法台之下，祷告众圣诸神，求公子病痊灾退。		《狐狸缘全传》__清
4812	黛玉将剪子一摔，拭 [泪] 说道：“你不用合我好一阵歹一阵的，要恼就撂开手。”		《红楼梦(上)》__清
4813	说着赌气上床，面向里倒下拭 [泪] 。		《红楼梦(上)》__清
4814	心痛曷胜雨 [泪] 潸。		《幻中游》__清
4815	惜春听了，收了 [泪] ，拜谢了邢王二夫人，李纨、尤氏等。		《红楼梦(下)》__清
4816	元妃不由的满眼又滴下 [泪] 来，却又勉强笑着，拉了贾母王夫人的手不忍放，再四叮咛：“不须记挂，好生保养！		《红楼梦(上)》__清
4817	只见王夫人含着 [泪] ，从袖里扔出一个香袋来，说：“你瞧！”		《红楼梦(中)》__清
4818	口内说到这里，不免又流下 [泪] 来。		《红楼梦(中)》__清
4819	李纨等见他说得恳切，又想他素日赵姨娘每生诽谤，在王夫人跟前，亦为赵姨娘所累，也都不免流下 [泪] 来，都忙劝他：“趁今日清净，大家商议两件兴利剔弊的事情，也不枉太太委托一场。		《红楼梦(中)》__清
4820	说着，不觉流下 [泪] 来。		《红楼梦(中)》__清
4821	说着，几乎滴下 [泪] 来。		《红楼梦(下)》__清
4822	这些话不但宝玉说的不好，便是王夫人李纨所说，句句都是不祥之兆，却又不敢认真，只得忍 [泪] 无言。		《红楼梦(下)》__清
4823	女一夜早起挑灯，忽开卷凄然 [泪] 莹，生起急问之。		《聊斋志异》__清
4824	顿觉一时魂魄失守，随便坐在一块山石上出神，不觉滴下 [泪] 来。		《红楼梦(中)》__清
4825	女露半面，殷殷窥听，闻两人言，眦 [泪] 欲望。		《聊斋志异》__清
4826	袭人想起那日抢玉的事来，也是料着那和尚作怪，柔肠几断，珠 [泪] 交流，呜呜咽咽哭个不住，追想当年宝玉相待的情分：“有时怄他，他便恼了，也有一种令人回心的好处，那温存体贴，是不用说了。		《红楼梦(下)》__清
4827	翁初死未殓，两眶中 [泪] 出如沈，有子六，莫解所以。		《聊斋志异》__清
4828	而巧娘尤不可堪， [泪] 滚滚如断贯珠，殊无已时。		《聊斋志异》__清
4829	一面说，一面又滚下 [泪] 来。		《红楼梦(中)》__清
4830	忠未语先 [泪] ，长跪道左。		《聊斋志异》__清
4831	居十余日，见其叔侄如父子，兄弟如同胞，凄然下 [泪] 曰：“今始知从前非人也。”		《聊斋志异》__清
4832	虽然别不多时，想起那样逃难的景况，不免落下 [泪] 来。		《红楼梦(下)》__清
4833	说到那里，掉下 [泪] 来。		《红楼梦(下)》__清
4834	翠环这时两眼已搁满了汪汪的 [泪] ，只是忍住不叫他落下来，被他手这么一拉，却滴滴的连滴了许多 [泪] 。		《老残游记》__清
4835	翠花这时眼眶子里也搁着 [泪] ，说道∶“＝别叫他脱了。”		《老残游记》__清
4836	翠环收 [泪] 道∶“那还不是跟水去了吗。		《老残游记》__清
4837	老残听了，默无一言；翠环却只揩 [泪] 。		《老残游记》__清
4838	翠环听罢，赶紧忍住 [泪] ，骨咚骨咚替他们每人磕了几个响头。		《老残游记》__清
4839	黛玉见他也比先大瘦了，想起往日之事，不免流下 [泪] 来。		《红楼梦(中)》__清
4840	″想到此地，不觉滴下 [泪] 来，也就无心观玩景致，慢慢回店去了。		《老残游记》__清
4841	原来就是方才流的 [泪] ，天寒，立刻就冻住了，地下必定还有几多冰珠子呢。		《老残游记》__清
4842	且说薛姨妈家中被金桂搅得翻江倒海，看见婆子回来，说起岫烟的事，宝钗母女二人不免滴下 [泪] 来。		《红楼梦(下)》__清
4843	过数日，妇翁至，入门便 [泪] ，南未遑问故，相将入室。		《聊斋志异》__清
4844	宋拭 [泪] 曰：“久欲有言，恐相惊怪。		《聊斋志异》__清
4845	以袖拭 [泪] ，曰：“此有定数，难为君言。		《聊斋志异》__清
4846	 [泪] 堕九泉，或当感诚再作；然死者神气已散，仓卒何能与吾两人共谈笑也。”		《聊斋志异》__清
4847	冷雨幽窗，苦怀香玉，辗转床头， [泪] 凝枕席。		《聊斋志异》__清
4848	相思人不见，中夜 [泪] 双双。”		《聊斋志异》__清
4849	生读之 [泪] 下，因怨相见之疏。		《聊斋志异》__清
4850	更余，绛雪收 [泪] 劝止。		《聊斋志异》__清
4851	走了没几步，只见后头绣橘赶来，一面也擦着 [泪] ，一面递给司棋一个绢包，说：“这是姑娘给你的。		《红楼梦(中)》__清
4852	那婆子听见如此说了，吓得 [泪] 流满面，央告袭人等说：“好容易我进来了，况且我是寡妇家，没有坏心，一心在里头伏侍姑娘们。		《红楼梦(中)》__清
4853	宝玉听说，忙拭 [泪] 问：“茶在那里？”		《红楼梦(中)》__清
4854	宝玉看着，眼中 [泪] 直流下来，连自己的身子都不知为何物了，一面问道：“你有什么说的？		《红楼梦(中)》__清
4855	晴雯拭 [泪] ，把那手用力拳回，搁在口边，狠命一咬，只听“咯吱”一声，把两根葱管一般的指甲齐根咬下，拉了宝玉的手，将指甲搁在他手里。		《红楼梦(中)》__清
4856	啼 [泪] 未干，觉疼顿止，旬日而瘥。		《聊斋志异》__清
4857	弟见兄，双 [泪] 交坠，曰：“兄去后，盗夜杀嫂，刳肠去，酷惨可悼。		《聊斋志异》__清
4858	生实告以情， [泪] 涔涔随声零落。		《聊斋志异》__清
4859	途遇万石，遥望之，以膝行， [泪] 下如麻。		《聊斋志异》__清
4860	王夫人收了 [泪] ，去请贾母，只说元妃有病，进去请安。		《红楼梦(下)》__清
4861	儿望见父，嗷然大啼，孙亦 [泪] 下。		《聊斋志异》__清
4862	孙乃荧眦欲 [泪] ，使人挽扶入室；而犹疑王氏诈谖，欲得其兄弟一言为证据。		《聊斋志异》__清
4863	王夫人怔了半天，那眼 [泪] 早流下来了，因拭 [泪] 说道：“回来再叫琏儿索性打听明白了来告诉我。”		《红楼梦(下)》__清
4864	说着掉下 [泪] 来。		《红楼梦(下)》__清
4865	张呼妪欲语， [泪] 随声堕。		《聊斋志异》__清
4866	不觉 [泪] 下。		《聊斋志异》__清
4867	女隔堵探身，以巾拭其 [泪] ，深慰之。		《聊斋志异》__清
4868	黛玉却还微微的开眼，似有知识之状，但只眼皮嘴唇微有动意，口内尚有出入之息，却要一句话、一点 [泪] 也没有了。		《红楼梦(下)》__清
4869	李纨一面也哭，一面着急，一面拭 [泪] ，一面拍着紫鹃的肩膀说：“好孩子！		《红楼梦(下)》__清
4870	说着，一面往里走，一面早已流下 [泪] 来。		《红楼梦(下)》__清
4871	第九十八回 苦绛珠魂归离恨天 病神瑛 [泪] 洒相思地		《红楼梦(下)》__清
4872	贾母听见，才止住 [泪] 问道：“不是又有什么缘故？”		《红楼梦(下)》__清
4873	走至半路，正遇王夫人过来，一一回明了贾母，贾母自然又是哀痛的；只因要到宝玉那边，只得忍 [泪] 含悲的说道：“既这么着，我也不过去了，由你们办罢。		《红楼梦(下)》__清
4874	宝钗把脸飞红了，想到黛玉之死，又不免落下 [泪] 来。		《红楼梦(下)》__清
4875	到了潇湘馆内，一见黛玉灵柩，贾母已哭得 [泪] 干气绝。		《红楼梦(下)》__清
4876	说着掉下 [泪] 来。		《红楼梦(下)》__清
4877	惊疑而返，觉目终不快，倩人启睑拨视，则睛上生小翳，经宿益剧， [泪] 簌簌不得止；翳渐大，数日厚如钱；右睛起旋螺。		《聊斋志异》__清
4878	一夜侧倚生怀， [泪] 落如豆，曰：“五年之好，于今别矣！		《聊斋志异》__清
4879	人皆谓我忍，但 [泪] 浮枕簟，而人不知耳！”		《聊斋志异》__清
4880	亦自滴 [泪] 满怀。		《幻中游》__清
4881	是何异懒残和尚，无工夫为俗人拭 [泪] 哉！		《聊斋志异》__清
4882	生问连城，顾即导生旋转多所，见连城与一白衣女郎， [泪] 睫惨黛，藉坐廊隅。		《聊斋志异》__清
4883	是夕，进数十觥，思先帝，泫然 [泪] 下，凭几卧。		《明史》__清
4884	至夜梦少年来，衣冠楚楚，大异平时，谢曰：“远劳顾问，喜 [泪] 交并。		《聊斋志异》__清
4885	慧婢瀹茗，各以隐语道寒暄，相视 [泪] 荧。		《聊斋志异》__清
4886	异史氏曰：“香草沉罗，血满胸臆；东山佩玦， [泪] 渍泥沙。		《聊斋志异》__清
4887	珊瑚默默不作一语，惟俯首呜泣， [泪] 皆赤，素衫尽染；生惨恻不能尽词而退。		《聊斋志异》__清
4888	言已，怆然；公亦 [泪] 下。		《聊斋志异》__清
4889	生急起拜， [泪] 眦双荧。		《聊斋志异》__清
4890	望穿秋水，不见还家，潸潸 [泪] 似麻。		《聊斋志异》__清
4891	女闻姑称新妇， [泪] 簌簌下，遂留执妇道不去。		《明史》__清
4892	女目忽开，流血 [泪] 数行，若对泣者。		《明史》__清
4893	吴至榻前，生见之 [泪] 下，吴就榻慰解，渐致研诘，生具吐其实，且求谋画。		《聊斋志异》__清
4894	见女啼 [泪] 未干，惊曰：“合卺之夕，悲啼不伦，将勿郎君粗暴也？”		《聊斋志异》__清
4895	念大仇已报，则冁然喜；思惨酷之祸几于灭门，则 [泪] 潸潸堕；及思半生贫彻骨，宗支不续，则于无人处大哭失声，不复能自禁。		《聊斋志异》__清
4896	锡爵怃然 [泪] 下，明日遂反并封之诏。		《明史》__清
4897	鈓少苏，回盼，出 [泪] 而绝。		《明史》__清
4898	纟廷乃复受事，逾夜郎旧城，攻克贼滴 [泪] 、三坡、瓦窑坪、石虎诸隘，直抵娄山关。		《明史》__清
4899	为下 [泪] 。		《明史》__清
4900	而医士徐鏊亦以其术谏，略言：“养身之道，犹置烛然，室闭之则坚，风暴之则 [泪] 。		《明史》__清
4901	绘父母墓为图，赡拜辄 [泪] 下。		《明史》__清
4902	冀一拜山陵，陨 [泪] 九土。		《明史》__清
4903	帝追念孝纯，且感后意，因出奏示后，再拜举匕箸，相向而泣， [泪] 盈盈沾案。		《明史》__清
4904	一面说一面就掉下 [泪] 来。		《平山冷燕》__清
4905	青眼从来不 [泪] 垂，而今后信有娥眉。		《平山冷燕》__清
4906	挹香听了这句话，也不回答，倒身向床上一睡，将衣袖只管拭 [泪] ，说道：“我为了你在婉妹妹处受了许多气，特来告诉你，你又是冷言冷语。		《青楼梦》__清
